eval/mean_ep_length,train/n_updates,train/learning_rate,train/std,train/clip_fraction,train/explained_variance,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/clip_range,eval/success_rate,time/total_timesteps,eval/mean_reward,train/loss,train/value_loss,reward/env_0,pose_reward/env_0,success_rate/env_0,distance_reward/env_0,reward/env_1,distance_reward/env_1,success_rate/env_1,pose_reward/env_1,distance_reward/env_2,reward/env_2,success_rate/env_2,pose_reward/env_2,reward/env_3,distance_reward/env_3,success_rate/env_3,pose_reward/env_3,pose_reward/env_4,distance_reward/env_4,reward/env_4,success_rate/env_4,pose_reward/env_5,reward/env_5,success_rate/env_5,distance_reward/env_5,pose_reward/env_6,success_rate/env_6,distance_reward/env_6,reward/env_6,success_rate/env_7,reward/env_7,distance_reward/env_7,pose_reward/env_7
,,,,,,,,,,,,,,,-36033.57508659239,-5471.581818367261,0.0,-14.472362731480482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5060.443544540697,-33544.4255747595,0.0,-13.569051252564817,,,,,,,,
,,,,,,,,,,,,,,,,,,,-34631.8444150677,-15.220692715390905,0.0,-5238.393376462571,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-13.386045535431055,-35932.495400300744,0.0,-5456.733187848034,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-33089.34257969405,-12.963668550140419,-4985.7417613988755
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5345.614832313453,0.0,-14.747763015640524,-35260.925571974585,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5153.972861699572,-14.244434744018072,-34110.22377866159,0.0,,,,,,,,,,,,
63.53,,,,,,,,,,0.0,8928000,-5643.142158070001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-34963.404397647515,-13.589446633635056,0.0,-5293.94295297429,,,,,,,,,,,,,,,,
,5450,0.0003,0.20950853824615479,0.102093505859375,0.7584589719772339,1.320278980024159,0.0076687913,0.002797557017947838,0.2,,,,185314.421875,436301.3612304687,-32702.147773842364,-4916.507743588444,0.0,-13.193552051942284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-34905.5020075156,-14.268547648802382,0.0,-5283.263453603804,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5262.984240704779,-34793.20775543316,0.0,-14.582051867439667,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-14.864683066770944,-35205.39854223134,0.0,-5333.213407305111,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-34495.920932895126,-14.934606738855031,-5213.343882076997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5065.980943482599,0.0,-12.291930993170071,-33586.31724685456,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5358.673628674341,-15.910279089122957,-35370.373446580736,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-34082.29890836738,-12.525652513913561,0.0,-5150.814165547303,,,,,,,,,,,,,,,,
,5460,0.0003,0.20877563953399658,0.102313232421875,0.7596227824687958,1.3428159151226282,0.007313702,0.0032210111152380706,0.2,,,,213005.78125,416749.35249023436,-32862.813567804216,-4945.6957299353635,0.0,-13.034864698674944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-31798.794277487945,-13.890511237718348,0.0,-4766.7335350102785,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4981.631566859557,-33097.6094853004,0.0,-14.645014023835563,,,,,,,,
63.75,,,,,,,,,,0.0,8952000,-5610.210051969998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-13.363526864191622,-32970.42230119135,0.0,-4975.261856667699,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-33007.642047621404,-13.036909982500113,-4968.280097954409
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4907.4426024082795,0.0,-15.161239524576313,-32653.683051597247,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4983.335404888713,-12.760606115834156,-33095.686066027396,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-33088.37958930513,-13.045825554373847,0.0,-4982.139105996463,,,,,,,,,,,,,,,,
,5470,0.0003,0.20868393778800964,0.123638916015625,0.7652915716171265,1.3575875308364629,0.014278867,0.003633285040632472,0.2,,,,176943.375,387415.8763183594,-33584.688738233504,-5066.225510471295,0.0,-12.819279234290489,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-34773.832546546735,-14.898131112581032,0.0,-5260.943959978532,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5381.951896474557,-35583.13846811758,0.0,-15.099514878382475,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-14.081867311469285,-32517.812484154983,0.0,-4886.376880047679,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4978.359342598605,0.0,-14.525080378983485,-33072.386537865495,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-34116.68332187671,-15.041785288946484,-5149.987101690509
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5266.544480250831,-14.391840899453642,-34797.4079269018,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-33466.84885644692,-13.840169668311107,0.0,-5045.062973072838,,,,,,,,,,,,,,,,
63.71,,,,,,,,,,0.0,8976000,-5489.11322038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5480,0.0003,0.2086287885904312,0.105859375,0.7576287984848022,1.3623663848266006,0.008055825,0.0039449148458516,0.2,,,,213446.390625,435581.19809570315,-34738.364374492696,-5257.492973333065,0.0,-14.147755749040657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-34836.58075741196,-14.245052017145065,0.0,-5273.863407551534,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5344.684087934336,-35354.5730649281,0.0,-15.919756220352717,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-14.886020480664623,-34569.54432573775,0.0,-5229.806367142274,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-34956.01399662961,-15.13173226068773,-5292.783933844255
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5370.920197150525,0.0,-15.076014400633024,-35512.06726930706,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5165.2204647074295,-15.221778376699364,-34198.48345850474,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-34291.51869203675,-14.350794906711144,0.0,-5179.667320432739,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-34567.11044790464,-5227.5027959310155,0.0,-14.145612053081477,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5490,0.0003,0.2084963023662567,0.14879150390625,0.7699932903051376,1.3655709519982338,0.0103225615,0.005493691078299889,0.2,,,,209642.609375,401512.1361816406,,,,,-35661.44674621774,-15.248815344068275,0.0,-5407.743975692238,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4889.103162497262,-32522.352659112126,0.0,-13.658947354774684,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-16.018994237711315,-35750.25822928546,0.0,-5423.132377309875,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-32479.847364302736,-13.342616097153831,-4881.335277953308
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5059.74910295077,0.0,-13.982124876007992,-33557.43736696063,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4736.445487933475,-11.945211302664301,-31603.77419541679,0.0,,,,,,,,,,,,
63.77,,,,,,,,,,0.0,9000000,-5410.536346249999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-30938.724493339618,-12.177428614115533,0.0,-4625.513320275817,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-33014.29529804771,-4966.370682082326,0.0,-13.330200925613223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5500,0.0003,0.208511620759964,0.12772216796875,0.7766900509595871,1.364941959641874,0.025430862,0.005791145672264975,0.2,,,,190578.375,350375.07783203124,,,,,-31547.19594135047,-12.3356225308074,0.0,-4725.2653676942655,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5168.181039210066,-34215.00657909986,0.0,-14.90005730659524,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-14.75143644567043,-32779.97186424278,0.0,-4928.3888742614445,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-32789.12336025108,-14.201305928244839,-4929.940920780252
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5174.637536137906,0.0,-15.422890211577194,-34266.452558096935,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4994.641978940295,-14.405932832145332,-33182.247470634626,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-34910.5951252047,-14.89297776352336,0.0,-5283.816209770598,,,,,,,,,,,,,,,,
63.72,,,,,,,,,,0.0,9024000,-5427.1093158799995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-34031.68021580771,-5126.094926219392,0.0,-14.488443081874204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-35049.65520396485,-15.29228730601626,0.0,-5307.140246688141,,,,,,,,,,,,,,,,,,,,,,,,
,5510,0.0003,0.20870819687843323,0.1404541015625,0.7696940898895264,1.3610460083931684,0.009855862,0.0050186609758384295,0.2,,,,207999.4375,393788.349609375,,,,,,,,,,,,,,,,,,,,,-4942.614883815027,-32860.21779703906,0.0,-14.026415691489566,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-14.777034108087314,-34244.857494545155,0.0,-5174.024214982772,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4738.817347713775,0.0,-11.985900735151743,-31615.369490693538,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-35337.16274568251,-16.342504738258462,-5342.004619542161
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5068.00544959359,-14.884132288254925,-33693.657491291204,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-33072.18058605003,-13.738915278111964,0.0,-4978.56951573025,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-31389.414902661414,-4702.239484426137,0.0,-10.971332684111534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-33732.83104395473,-13.707724301262465,0.0,-5089.254116357869,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5222.829041915039,-34549.57644489374,0.0,-15.17036556724546,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-14.670913749638384,-32851.7984749698,0.0,-4942.7688320786565,,,,,,,,,,,,,,,,,,,,
,5520,0.0003,0.20831823348999023,0.121246337890625,0.7812397629022598,1.3652279421687126,0.008044336,0.004238635063302354,0.2,,,,181801.46875,352861.60061035154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-31425.12191703969,-14.026448135955203,-4704.047204703991
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5171.242963562388,0.0,-15.044399171258176,-34242.56417640183,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4882.8406784005365,-13.860622024061817,-32496.9278025476,0.0,,,,,,,,,,,,
63.73,,,,,,,,,,0.0,9048000,-5333.695377970001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-33492.04472771227,-13.797131820625374,0.0,-5049.853656131415,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-33408.70784537093,-5034.978417700065,0.0,-13.791223195076668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-35375.083107144135,-15.140783895614328,0.0,-5347.263067295087,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-14.720827995326363,-33004.00205826213,0.0,-4967.13951504836,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5059.746008891266,-33632.67500014082,0.0,-14.089824465540355,,,,,,,,
,5530,0.0003,0.20801474153995514,0.091119384765625,0.7646419107913971,1.379294303804636,0.011109203,5.887151492061094e-05,0.2,,,,178337.828125,386821.0503417969,,,,,,,,,,,,,,,,,,,,,,,,,-5142.866703930006,0.0,-13.09666136155022,-34126.94019174926,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-34539.46334924687,-14.578928047751083,-5208.273296826733
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5004.258131684209,-12.7357306262551,-33281.993173862706,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-34505.27369301657,-14.640206048819737,0.0,-5218.927076120628,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-34454.438388828494,-5207.905155651605,0.0,-15.871242486472289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.57,,,,,,,,,,0.0,9072000,-5696.81844053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-33111.99869841593,-14.509871850875536,0.0,-4985.841577885108,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5392.301535375352,-35560.01450460007,0.0,-15.149215391336112,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-15.929808673484931,-34879.13718094163,0.0,-5277.671388150117,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-35148.91527974095,-13.277924125112339,-5327.472955831704
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5095.813375941378,0.0,-13.704715369983882,-33768.768547868254,,,,
,5540,0.0003,0.20784221589565277,0.16611328125,0.7550829201936722,1.3839445991441608,0.00756862,0.00831677765090717,0.2,,,,189991.53125,412157.0369140625,,,,,,,,,,,,,,,,,-5333.028812393093,-14.190262353705682,-35199.39444848078,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-33261.107891743515,-14.168597785724334,0.0,-5008.826050838185,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-34565.48130807372,-5226.246800508216,0.0,-15.891750837381638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-33792.19223630747,-13.77984392539465,0.0,-5101.483862125852,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4957.1023246226205,-32927.28044313534,0.0,-13.194415899931279,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-15.029021549803284,-32547.167750444398,0.0,-4891.408936857597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-33006.34301958418,-13.055127784412262,-4971.548708812948
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5396.803968038176,0.0,-15.441598534707051,-35577.09339943725,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4800.348099346703,-13.41260909688773,-31986.204250661576,0.0,,,,,,,,,,,,
63.66,5550,0.0003,0.20775984227657318,0.139410400390625,0.7713779360055923,1.3912827735766768,0.01043877,0.008239822098403238,0.2,0.0,9096000,-5473.855375410002,197912.453125,384684.75263671874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-32892.623499401336,-12.325540528179776,0.0,-4964.693376038704,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-34712.013344394334,-5248.962229959767,0.0,-16.093327439280728,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-33323.66069810647,-14.648361793189615,0.0,-5018.366754557897,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-13.217410619577871,-33131.559591381745,0.0,-4989.885854610719,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5004.208154010589,-33231.005273485105,0.0,-14.241058236929733,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4933.368440796982,0.0,-12.97184108272417,-32789.6716912782,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-34197.45059784673,-14.05432516294577,-5165.164107811518
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5162.80685929823,-14.069574533661356,-34186.96860299136,0.0,,,,,,,,,,,,
,5560,0.0003,0.20746998488903046,0.159759521484375,0.7794236540794373,1.4015746012330055,0.022802513,0.00818557322381821,0.2,,,,193079.84375,365787.23833007814,,,,,,,,,,,,,-34359.978942397,-13.69033062236005,0.0,-5195.702826443796,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-32176.65785214795,-4832.782137445672,0.0,-12.725837912320971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-33669.42960409292,-14.93520250652972,0.0,-5078.5030648422635,,,,,,,,,,,,,,,,,,,,,,,,
63.55,,,,,,,,,,0.0,9120000,-5407.88093642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-13.910918824450963,-34283.625498150606,0.0,-5180.866664200651,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5145.371874922966,-34068.433882981146,0.0,-14.500438907217756,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4936.74030094705,0.0,-13.474780954252003,-32814.870491407804,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-32302.612789101036,-12.559232611377046,-4851.497898905466
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4910.475818278551,-12.529547605457447,-32647.982195304085,0.0,,,,,,,,,,,,
,5570,0.0003,0.20721301436424255,0.10322265625,0.7879878282546997,1.4077893577516079,0.005913075,0.003078176631788665,0.2,,,,178131.375,344076.3073730469,,,,,,,,,,,,,-33530.73852110951,-15.08541015053969,0.0,-5052.864343367702,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-32204.877420714278,-4836.57182130973,0.0,-13.551082142653572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-32731.857495880766,-13.736118502355916,0.0,-4924.433464144449,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-15.153513191598808,-34395.52540664613,0.0,-5199.8490545827635,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5197.443323963425,-34382.51068571773,0.0,-14.88679032286874,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-33254.08322439558,-14.615737677107015,-5010.959799722171
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5109.222685481598,0.0,-15.332795359298922,-33865.672885045504,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5122.579654939503,-14.332863743154995,-33926.73511209597,0.0,,,,,,,,,,,,
,5580,0.0003,0.20767642557621002,0.105572509765625,0.7871484607458115,1.4059791412204503,0.00829795,0.002910708157287445,0.2,,,,167318.375,352226.3875732422,,,,,,,,,,,,,-32398.470840572525,-13.657354654206989,0.0,-4869.357785441208,,,,,,,,,,,,,,,,
63.64,,,,,,,,,,0.0,9144000,-5500.0032135500005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-33351.10665201282,-5022.471631940618,0.0,-14.72281006152348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-34462.68747695269,-16.03880116111515,0.0,-5206.33244499765,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5098.06456292328,-33784.14939433737,0.0,-13.807002799622477,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-12.89823956903254,-34020.530981985765,0.0,-5137.118590761923,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4831.527941153428,0.0,-13.067839505669575,-32174.09468395452,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-32958.56809733492,-14.554611641606273,-4958.815071247532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5211.479533065012,-14.849391740521646,-34474.523548833255,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-33477.91706056952,-13.069774573802086,0.0,-5047.096402187772,,,,,,,,,,,,,,,,
,5590,0.0003,0.20725980401039124,0.133160400390625,0.799082487821579,1.4142017113044858,0.016598936,0.004733145667159988,0.2,,,,148276.75,342224.14091796876,-36137.548574896515,-5487.7991704476135,0.0,-15.633925368470775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-33987.97676807077,-14.83044721540699,0.0,-5131.742347463044,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4921.244053044175,-32732.874726761314,0.0,-14.743401416059033,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-14.863317071162994,-34264.19586107907,0.0,-5177.16099310866,,,,,,,,,,,,,,,,,,,,
63.62,,,,,,,,,,0.0,9168000,-5388.06916207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4771.965899709165,0.0,-13.729942435302403,-31830.705052866775,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-32380.328917859257,-13.642029452653452,-4864.121123523893
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4980.017630670481,-15.180921574523959,-33088.26131347004,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-30106.425079341618,-11.950460569622637,0.0,-4487.932052653991,,,,,,,,,,,,,,,,
,5600,0.0003,0.20710860192775726,0.1144775390625,0.79963019490242,1.4216124722734094,0.008917762,0.00362626716196246,0.2,,,,144500.890625,311524.6428222656,-31938.126389496105,-4792.251755982747,0.0,-14.60764226661429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-32911.304529981164,-14.047084740819441,0.0,-4952.860336922706,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-13.933977330481532,-31476.537849757522,0.0,-4714.672330962439,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4787.675951841632,-31916.19319040633,0.0,-14.854579892757005,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-32496.670791001507,-14.452577889622214,-4886.015887277293
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4900.477481850286,0.0,-13.93277914050624,-32590.09156594472,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5051.986618652846,-11.885679338188755,-33486.87378794627,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-32039.3562245481,-14.095293761713753,0.0,-4810.92574366298,,,,,,,,,,,,,,,,
63.44,5610,0.0003,0.20654265582561493,0.127020263671875,0.8061712980270386,1.43428437076509,0.008386839,0.004670259964950674,0.2,0.0,9192000,-5287.495782540001,141976.359375,297114.27314453124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-33211.07727828602,-5000.907079600651,0.0,-14.165800113701636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-34383.85223475761,-14.757804744191025,0.0,-5197.09256771542,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5162.3693291148065,-34177.392714278445,0.0,-15.487789931615994,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-14.38511652862249,-33945.163058617145,0.0,-5123.360393240909,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4786.399075327499,0.0,-13.220568688511802,-31903.14786409602,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-34241.04073673264,-14.744188516276711,-5171.774267605844
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4870.940026434803,-12.210430299660148,-32415.82274040678,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-31910.486415176594,-12.024781333573515,0.0,-4798.079621195848,,,,,,,,,,,,,,,,
,5620,0.0003,0.20680272579193115,0.147088623046875,0.7855156660079956,1.4404765820130705,0.011510551,0.00748622142818931,0.2,,,,182266.046875,346339.1898681641,-33716.07353286531,-5088.471017769588,0.0,-14.372904374619841,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-32644.69082003755,-13.467440140718898,0.0,-4912.4843631988615,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5147.953918762037,-34083.04925911811,0.0,-15.822624424313576,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-16.345315369967246,-33050.29197983836,0.0,-4976.35334793643,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5050.306370208692,0.0,-13.3208392806677,-33478.87325693616,,,,
